country,year,region,is_resource_rich,is_high_institution,is_thailand_peer,gdp_growth,manufacturing_share,services_share,agriculture_share,structural_change_velocity,human_capital_index,institutional_quality,infrastructure_index,investment_rate,trade_openness,government_expenditure,employment_manufacturing_share,employment_services_share,iv_trade_policy,iv_geography,gdp_per_capita_lag,regime,regime_label
Japan,2000,East Asia,0,1,0,9.504750039791597,24.824647991098217,47.53675880964791,27.638593199253876,3.625314581575053,0.6536549501351697,3.121336907984058,88.3911793427731,33.30986265714779,57.631078163283824,21.524350198836075,26.88105871813958,45.97323158058512,-0.5012341077902127,-0.44854283652786137,51119.27747688687,1,High-Growth
Japan,2001,East Asia,0,1,0,3.7587080720881643,43.772376945842026,25.0,31.227623054157974,4.568964203589029,0.886356132805474,0.9482824610034285,78.35086241807716,20.025181815250612,80.74975921096708,23.896098856619645,22.76101686747276,24.702234050490663,-0.20562785364324765,0.0828325705180999,50660.91404951509,0,Low-Growth
Japan,2002,East Asia,0,1,0,13.130435402655952,29.08183068821626,28.98467271707721,41.93349659470653,0.7286547380443036,0.791175396913696,1.7882470127354675,90.19699237152365,26.319357777446818,74.23922564382266,19.961132403662624,15.184794461103037,25.235366763893637,1.0600897399086655,-0.05152292852464606,51301.54518431187,1,High-Growth
Japan,2003,East Asia,0,1,0,4.858411439071899,34.01324748763112,48.708569316391845,17.278183195977036,0.18862456107711267,0.6986433132714999,0.37264410961682093,89.38867376346144,17.644353939295726,86.31888862815458,27.17248710324545,26.659270698914,36.469698136056145,-2.0858978777333372,-1.4720370730267915,50388.08258755067,1,High-Growth
Japan,2004,East Asia,0,1,0,10.81991094949418,38.1168361927359,25.0,36.8831638072641,0.8959328584345232,0.8750619664669431,1.8441289348591035,71.59192081971604,24.51873886880098,90.89494515339538,16.673745218777697,31.022300435116737,23.222238445242393,2.3921096352739926,-2.0993562644190256,51441.6115073944,1,High-Growth
Japan,2005,East Asia,0,1,0,7.76315196737861,29.741019568042205,44.4124196296986,25.846560802259198,2.92282115893099,1.0999999999999999,2.4696434272824854,62.27901602954237,16.609922543818374,38.66464729040365,8.0,21.829371884311517,44.853184571535856,-1.2742321190767951,1.0484826510505925,51368.88741054217,1,High-Growth
Japan,2006,East Asia,0,1,0,5.152122239065634,47.78657446112827,53.80257376207039,2.0,1.5175673097962956,0.7223475024558524,1.5919308845419915,68.52354663086545,5.0,101.05444776336827,18.93194999519641,42.034478355157155,47.95497848824117,-0.735116800724588,-0.18592448094877073,50350.302618902846,1,High-Growth
Japan,2007,East Asia,0,1,0,11.040948247499667,26.744269729222566,39.716889547363195,33.53884072341424,4.076151449704755,0.7681763498893981,0.016637044763445186,96.21507541136009,25.84800501428385,63.46087393041131,22.294405447025042,34.202507883088266,48.762976482125346,-0.6867153430032953,1.6238849928111523,51366.58409487945,1,High-Growth
Japan,2008,East Asia,0,1,0,3.9093332928793805,33.63691387689443,35.246116915961224,31.11696920714435,3.1561176297866185,0.9346620750604208,-0.9893836212195737,78.26947703993594,28.974892038354017,45.33302594216388,22.374381870014187,29.271955619737867,33.52783469650561,-0.27131497806829746,-1.2165808041357096,50639.234926287485,0,Low-Growth
Japan,2009,East Asia,0,1,0,7.002568669416618,33.8919020431422,39.91331949213177,26.19477846472602,0.8896223090384965,0.939036769173221,1.097707101758368,59.68402930047647,25.949214204321386,44.87808340338207,18.18837519319666,38.0102989319483,35.79889152874853,0.28918367311872534,-1.1789234912983253,51115.16527382452,1,High-Growth
Japan,2010,East Asia,0,1,0,4.39075451225964,36.60676074492568,46.20949287173767,17.183746383336647,1.5825749111748788,0.9455738347987365,1.9013262178182258,103.17107847534666,12.05128387524771,53.3981141804587,18.506800718339683,21.457019910274777,48.217029646926676,2.324673305852818,-0.017006074483830996,51502.51054413689,1,High-Growth
Japan,2011,East Asia,0,1,0,6.3409191846775546,20.433917777583872,36.53071820285562,43.03536401956051,2.7839167619034626,1.0536153117088676,1.361868367292113,77.01121006429243,27.113230598302447,21.9562224286028,13.398815771972686,16.625330852619076,38.51489690079913,0.5016850451687882,0.2483251425158822,51314.058867618005,1,High-Growth
Japan,2012,East Asia,0,1,0,8.50306899651082,26.760221801784514,45.55295065959782,27.68682753861767,2.147377317835505,0.8181623814351237,0.9232224702141103,110.0,19.680844929986304,14.89401084346028,17.19491873593845,24.187808487020906,52.43165538483341,-0.5894523999387185,-1.58242797402364,51708.41850571549,1,High-Growth
Japan,2013,East Asia,0,1,0,3.094270072989645,32.939036115912046,44.1643985603987,22.896565323689252,1.3783289141486712,0.7114548576570419,1.171524897399887,84.38594470575917,21.196783660150306,52.44567936769807,20.61603465133548,31.910280909554178,42.34902614016168,0.45358552350921844,-1.5822231667464777,51350.11384958284,0,Low-Growth
Japan,2014,East Asia,0,1,0,9.492180661859697,29.461193806129646,37.09152870133626,33.4472774925341,1.1482013505671966,0.9024620849837016,2.74065726590905,79.68809839062597,27.263698509016393,53.086995229114855,17.254285337025383,22.32342869245839,37.53631936003534,0.3255778167870701,2.2758254276476375,50923.887678501334,1,High-Growth
Japan,2015,East Asia,0,1,0,7.701452740357669,28.04570410409085,44.86959435558033,27.084701540328822,0.27470495881407203,1.0999999999999999,1.2790250211801575,70.04731905772975,22.184085739955087,10.0,17.448259304374403,22.5264513483596,45.730644448653365,0.9736222494278469,-0.5035696189077175,51299.692992685035,1,High-Growth
Japan,2016,East Asia,0,1,0,3.5926040912617823,37.47915823504508,29.71697341684081,32.803868348114115,0.8292538011437263,0.6887239060151145,2.1596198235483115,110.0,9.58729613757335,10.0,17.250678687899594,30.100994623764517,27.719959996094445,-0.4463205152343449,-0.20063929882543183,51583.7552052703,0,Low-Growth
Japan,2017,East Asia,0,1,0,6.868504076134672,32.048484487748304,47.565705527292764,20.385809984958925,1.835952209221472,1.0999999999999999,0.7375081437255157,88.78060969489076,24.448176774738325,35.21788027995264,8.0,22.891241998901126,50.154044925725216,-0.33689512678513855,-0.8464343014589786,51887.83610475136,1,High-Growth
Japan,2018,East Asia,0,1,0,5.607821539467043,36.195648717306476,54.249002515425445,9.555348767268079,4.763427063465092,0.9780854161486134,2.8918079596660133,83.01050701518217,11.79305515224419,51.558283740478075,18.643019491557578,21.149025309130746,47.397669254827434,0.3993176017191309,0.36039339501808015,51702.14392669214,1,High-Growth
Japan,2019,East Asia,0,1,0,7.1668988364385235,30.888794986809256,30.61258322407349,38.49862178911725,3.56955007837019,0.864017554692894,1.2301763330461777,77.86811877821312,43.48526321862222,23.16679919442761,15.42691244636356,27.279975746248102,30.307435306568344,0.957932055215684,1.8076085077692632,51728.07882773036,1,High-Growth
Japan,2020,East Asia,0,1,0,4.174505312400659,37.46265898011108,69.81871249806989,2.0,2.795610956848594,1.050386475783784,1.7158972434557,105.56745802844222,19.184042266912545,28.93918424684184,22.505236676407993,34.87347246298121,73.01700612167207,-0.01330463537863531,-0.5998220233198494,50720.60650248808,1,High-Growth
Thailand,1980,Southeast Asia,0,1,1,11.210041083550108,47.593763411161625,45.749523337894544,6.656713250943831,1.1849309107610286,0.5990608562316768,0.8015263990883851,35.98566210969789,9.439382498101587,44.03118494841414,25.713493406170077,37.53185840806735,42.146261966605664,0.4752586047173115,1.1706616293176602,49672.387643905284,1,High-Growth
Thailand,1981,Southeast Asia,0,1,1,6.459101420730942,26.33310316249471,62.71940203714851,10.947494800356779,2.3883733028236884,0.4061033337835366,-0.8225159516565674,22.962615873543353,30.64345875503053,46.985320288163265,9.959250626071285,18.508596833050643,42.44979237989791,-1.1251861017311617,0.3888189102637133,49938.063336846986,1,High-Growth
Thailand,1982,Southeast Asia,0,1,1,8.07490532676275,25.684757631556202,46.65952438870527,27.65571797973852,1.5456956770874464,0.6834739831665516,1.9020652222946057,40.87183658861472,18.303282640636596,63.55507517272621,15.97273334715716,20.559269840118265,40.071359941570414,-0.4572185393191959,-0.6891117977217902,50783.84505192944,1,High-Growth
Thailand,1983,Southeast Asia,0,1,1,10.433167739537998,14.947477312436517,65.47043661688248,19.582086070681,0.6363170032358577,0.6641099522718388,0.41254160154334674,35.72969870811008,22.509785463175255,12.88488020200868,21.649602998065134,15.981648448684673,57.20825136649157,1.360168130828013,-0.18969349345240752,50999.792265523305,1,High-Growth
Thailand,1984,Southeast Asia,0,1,1,3.4817417540924462,36.963665961943654,46.58449394895585,16.451840089100493,3.944178053287636,0.6252042552458235,-0.2327106564885082,41.47280306336232,23.292525753314255,26.46492077494938,24.725802141686266,35.52633161393881,48.74478000673562,0.008857703668895378,-1.4155240669137066,51088.93613610557,0,Low-Growth
Thailand,1985,Southeast Asia,0,1,1,2.639401287371519,35.81631492779461,75.19289024603012,2.0,0.08249625795840605,0.9138681731904937,1.6095776743336196,30.293161437504732,14.956332366516179,90.92706019981856,13.31913671167337,33.91997937479697,61.36682948955366,-0.4603067625743631,1.030249693969567,50434.98157685532,0,Low-Growth
Thailand,1986,Southeast Asia,0,1,1,6.0872185972114785,37.77917834577298,57.7362776394108,4.4845440148162155,1.3095395512478984,0.5214087251053631,1.595898316488045,42.01395092888487,12.097072718881826,68.0759484894966,18.513079977837595,17.25973256478715,43.91773628077662,-0.5041286736516637,-0.07285768884105508,51594.639397752,1,High-Growth
Thailand,1987,Southeast Asia,0,1,1,4.734270430501134,26.765046434457307,45.77494703055343,27.46000653498927,0.6495164790670835,0.6930851530553422,2.9510767766687254,38.03570256494961,33.111684220798665,72.70056656340478,13.755362731126873,33.241415049007095,43.442675806131135,-0.8351245039722351,1.6529130512304218,51713.888792599224,1,High-Growth
Thailand,1988,Southeast Asia,0,1,1,4.561961450137704,23.621000340370703,58.5767807302124,17.802218929416902,2.555713310061028,0.6995730996295361,1.6220678501661236,62.070176554566416,17.49730821558782,75.77298345917268,16.27162320989233,20.93303895987314,51.721283238657534,-0.05585218265281086,-0.3773865174622099,51372.42701559035,1,High-Growth
Thailand,1989,Southeast Asia,0,1,1,2.4573365259055997,41.96794852676088,61.73417077585198,2.0,4.770227397386073,0.5372111891184395,-0.6743872050744648,26.53963959877117,5.0,46.57526055765144,11.14834908503213,34.07717896815177,40.51192669916858,0.08291185317203993,-0.4149162781203273,51475.9764825943,0,Low-Growth
Thailand,1990,Southeast Asia,0,1,1,10.106410558879485,22.3870897547103,73.82456474312352,3.7883455021661803,3.1060705556796413,0.41946620556545067,1.3994602801331224,75.81057163381678,18.3812887450393,45.41886891976795,9.348537863329145,22.14499390918501,76.99728158371298,0.7890752013999099,-0.6292206728473624,50396.64661581349,1,High-Growth
Thailand,1991,Southeast Asia,0,1,1,2.2930031266289745,16.35674136577199,35.871001937008536,47.77225669721947,0.8473814338213519,0.5646265737223676,0.8544257654136539,50.19666895260392,20.632382417202233,42.79609923722206,19.09807756986889,9.841762818914063,32.85036920163613,0.15060249284463378,-1.5030468593574806,51272.846877185184,0,Low-Growth
Thailand,1992,Southeast Asia,0,1,1,3.3318804357421636,34.31529392428216,61.108121092566435,4.576584983151406,0.06866677713767096,0.5916251495676897,2.6370142902906806,54.5204246671293,15.05307983964696,30.12765882495774,8.0,28.509364723639887,54.23928341080982,1.1361913746425423,0.3590550934803667,51467.11459708634,0,Low-Growth
Thailand,1993,Southeast Asia,0,1,1,5.363814926661001,20.76866896716276,59.33115274150727,19.900178291329965,2.917516785061387,0.6892702949049283,-0.8816255297350919,41.592937710873684,23.52283195102331,36.975786219222606,11.697374227464195,20.129486052892155,52.477252479236,-0.4895706470306716,0.04189592115427648,52143.334570972795,1,High-Growth
Thailand,1994,Southeast Asia,0,1,1,10.027617626735621,28.484370551938913,51.997823270925764,19.517806177135327,4.7921645766608325,0.5601529480305302,0.9233107041570306,18.676619039287,10.740673678276531,10.0,17.770056985815764,27.451903103346268,55.430520816861964,0.41478446207924113,-0.963396341198569,49883.96742074002,1,High-Growth
Thailand,1995,Southeast Asia,0,1,1,-0.895645614385502,17.889122415714603,48.08301802410096,34.02785956018443,2.0283284362539367,0.7208463840502393,1.2212717966406326,48.15818567611539,29.12200442136964,20.494206644990747,20.512227469754208,14.261304173621438,40.86946219289242,0.8852563208659603,0.8790141545570074,50401.754602005785,0,Low-Growth
Thailand,1996,Southeast Asia,0,1,1,5.366416064231288,22.815946015819325,57.02025598745358,20.163797996727098,0.5623840358205509,0.952884186053402,-0.33633496311574507,47.36346015378904,12.73197990790247,65.1026863859761,8.296968659726733,19.83304723287208,45.92940196271183,-0.7341618661210141,-1.4464982035406873,50667.4620268995,1,High-Growth
Thailand,1997,Southeast Asia,0,1,1,8.073468300433095,30.021443342995795,69.9757018635953,2.0,0.5275111696451515,0.602180064190649,2.0607026582193475,42.23555780528562,15.964618533622644,12.002680009525378,23.557544946506354,21.699483783374617,64.88949956109994,-1.0359619286066395,0.43594762971547235,50544.02938093246,1,High-Growth
Thailand,1998,Southeast Asia,0,1,1,6.362467242604128,31.326074497860233,49.735639129796716,18.93828637234305,3.5362620654134367,1.0999999999999999,3.5950307643277633,62.44012237332447,13.974369747272235,47.16019595745088,14.739477421340897,32.9791886588275,46.720437574307326,-0.7841638583598328,-0.470755099124782,51510.594071284955,1,High-Growth
Thailand,1999,Southeast Asia,0,1,1,11.692741962280563,31.05625652043182,46.96850157436836,21.975241905199823,6.483027650658241,0.7465740035712333,1.4978054893870796,54.899731444820304,20.43117877626565,16.84344595127107,21.344451341107114,28.77185962134046,47.07891594084477,0.9465770035733866,0.6040516449216232,50769.985294230544,1,High-Growth
Thailand,2000,Southeast Asia,0,1,1,5.85959518108984,25.861595592852947,61.97861187166076,12.15979253548629,1.2873375060449816,1.021601515935493,4.147762775861606,55.194743739208874,5.0,80.92081165318166,14.757741966077674,16.543745862168908,52.07648792689522,-0.4466430468146064,0.6122698101053926,50220.282110436885,1,High-Growth
Thailand,2001,Southeast Asia,0,1,1,3.7204359668171207,29.983552243306466,57.69849973923215,12.31794801746139,1.574072557866598,0.571260152610064,0.8920381994544969,58.79809128427088,31.8838189541804,10.0,16.6756274582498,15.995155062643693,37.628861212044654,0.9669566453448166,0.5446245744993387,51249.716757973634,0,Low-Growth
Thailand,2002,Southeast Asia,0,1,1,7.482986254178281,21.538899869331775,76.22876740067089,2.2323327299973386,0.4931421085191487,0.8362698169581138,1.507657849155978,28.67612204882377,5.0,35.525394501502376,24.336607510019935,20.626906907487932,79.0577369912886,-0.9870461789363153,1.6158724901223136,50567.55334990681,1,High-Growth
Thailand,2003,Southeast Asia,0,1,1,6.416532561813317,23.60900943748331,66.06310565954729,10.327884902969402,1.410221040331921,0.5315592116432108,1.523994583447703,51.602598985702095,45.0,66.91268691099938,15.543956548688254,13.900457949192,40.824141302918385,-1.025219085737433,0.11494177175913174,51788.664325797385,1,High-Growth
Thailand,2004,Southeast Asia,0,1,1,9.047865103439367,22.41465867438012,53.22574827694585,24.35959304867403,1.037275994969152,0.9997545993645814,1.272971782469904,57.504932126299096,5.0,45.1141288369309,23.018904827789648,13.145199514854394,41.90952571673641,0.7927110177336647,-1.4766572235180533,51628.90050377096,1,High-Growth
Thailand,2005,Southeast Asia,0,1,1,3.9867879438304406,16.00897275899525,54.5365551251346,29.45447211587016,4.91974397005876,0.8672245859190949,0.4628576856713571,77.03430878237214,17.466563632526004,84.36212453568899,22.840058412986178,3.383843577695477,40.869042974719626,0.9443852228353897,0.15165727214501756,50613.12202614608,0,Low-Growth
Thailand,2006,Southeast Asia,0,1,1,1.4566712811313973,24.293013699788833,76.52827671218917,2.0,1.6098667814646512,1.0865625501782634,2.5588765077479763,76.61219015029037,35.79262950196019,59.43158148355566,16.876636070958718,24.451683599528756,85.564432235237,-0.47996464271220896,-0.7215690823400293,51219.42801621544,0,Low-Growth
Thailand,2007,Southeast Asia,0,1,1,9.175883740321497,13.606659198499207,72.93927280475987,13.454067996740932,1.2823298587937009,0.7262402504667131,0.41681476801461637,95.0,21.93656536230374,28.72562298296088,23.183541299774674,12.978401044088109,63.591444636426075,0.8406067127833832,-0.8252919608308644,50928.54086252538,1,High-Growth
Thailand,2008,Southeast Asia,0,1,1,-3.111468262744501,39.46104644536548,69.69714353266778,2.0,0.13157729729792503,1.0234397170784755,1.3079106160700342,59.94884546148138,20.45208518772445,46.876960116910865,16.708822058638916,40.59277431864668,64.29703311287447,0.7124817644338045,1.031380525277331,51394.092897827366,0,Low-Growth
Thailand,2009,Southeast Asia,0,1,1,-0.5549771482166557,26.190245078458442,47.944924342100784,25.86483057944077,0.17478285784024342,0.7795918941127121,4.6002883921998805,44.846606165379924,5.0,58.309420837990245,15.741464672470828,22.607775056697495,47.349566007097245,1.2841046951788975,-1.5072258203839384,50946.64105107142,0,Low-Growth
Thailand,2010,Southeast Asia,0,1,1,6.12759854073275,42.547596402307086,61.468447653366404,2.0,0.11357719177255424,0.6564346370586008,0.8228521767371769,57.1094576556434,25.241869028110084,56.424936139645766,10.058102574946926,30.328765166239176,63.41282576593003,0.351662354974059,0.5686446160127705,51441.46085502863,1,High-Growth
Thailand,2011,Southeast Asia,0,1,1,10.320141432258701,21.911817617034416,39.01093950639727,39.07724287656831,0.4992189164194236,0.4318943977837374,1.2788531978007458,64.11240210117982,9.084233171061753,26.793354033600103,22.85794518088945,18.54051684719505,35.70547433506457,0.30634753393202263,0.09262758794892355,51896.431281429155,1,High-Growth
Thailand,2012,Southeast Asia,0,1,1,4.021253283530996,38.04103971899528,54.44408320794615,7.514877073058571,1.1785074615901354,0.6179897422557472,1.9750970651496544,66.64241992538437,32.59317428825927,41.3523179833293,12.975715261905199,37.24823567880397,56.5560935408337,0.1686513676101955,0.6763570476749083,51281.15643962888,0,Low-Growth
Thailand,2013,Southeast Asia,0,1,1,8.232149076369002,30.002546672172024,47.9687067400085,22.02874658781947,2.704725091852301,0.4592716940812732,3.9624879737063217,44.01061357663897,14.983257401821632,48.97706162012327,17.12111597563103,30.0410161776948,35.56037788546417,0.2607668174830632,-0.578212098219754,51472.57048966871,1,High-Growth
Thailand,2014,Southeast Asia,0,1,1,5.877472829529776,20.600601340285234,43.87923259884701,35.52016606086775,0.5745450280548539,0.9635573258634067,0.7820647989625827,57.76848683140635,24.907681325374696,49.18740267355776,22.98298880391571,12.748487614668129,27.779247163347748,-0.5330040818263343,-0.766352609265016,51310.60579995985,1,High-Growth
Thailand,2015,Southeast Asia,0,1,1,5.4194123913287,22.69479790061987,51.80569398528681,25.499508114093317,0.3152691168818879,0.8592432638618281,1.4710450674540319,79.65901035615471,13.63475892939354,84.98544816634708,16.580775699788788,12.202769796227335,48.08661520362334,-0.851180482447485,0.665334534508875,52479.80278802119,1,High-Growth
Thailand,2016,Southeast Asia,0,1,1,4.432128270941352,10.95595529036298,55.446862753296166,33.597181956340854,1.7714275995993798,0.7442748072348278,0.17845621219220642,84.18226839082102,28.0584348597861,50.58463036646269,12.813439767985681,12.247712895601572,43.66099337362217,-2.162032299927439,0.4583890099570684,50847.61266317924,1,High-Growth
Thailand,2017,Southeast Asia,0,1,1,7.799815438737809,29.82970592435357,66.8180041586259,3.352289917020542,2.417717729241444,0.7611094303661391,1.4091947128115239,95.0,14.732938256476437,35.137407601274816,20.86884345333485,20.42005211167572,61.66492500442597,-1.5515374209681267,2.2143299425565965,50751.145384845295,1,High-Growth
Thailand,2018,Southeast Asia,0,1,1,5.046896686261338,40.30150507485436,34.10185062880712,25.596644296338518,3.9674082709575025,0.9675765231653034,2.000514389307895,60.83049469473066,24.56912993630459,31.912834439505,25.59996751919047,24.414151801066755,30.112828454628097,-0.5552730880131715,-0.9875229624269947,51820.659908453956,1,High-Growth
Thailand,2019,Southeast Asia,0,1,1,9.05216216687558,10.76099913433466,62.77004842809252,26.46895243757281,5.010897810713788,0.7942538366234579,3.7741783345307636,72.85258091910259,9.020722099509545,42.35918893983011,24.289223806051655,6.804876027309873,50.840550580419276,0.5935394322931908,0.003060116738572855,51767.31147624337,1,High-Growth
Thailand,2020,Southeast Asia,0,1,1,7.2140118312232,21.541590513523673,52.78077130436471,25.677638182111615,1.8547460113918672,1.0632650433755082,0.7388703398192236,94.93271231324084,18.131144312137078,55.04997526893303,15.030212694655795,12.856040902452417,33.68922432406172,-1.0553241585924595,-0.32390885321592183,51605.93958941444,1,High-Growth
Malaysia,1980,Southeast Asia,0,1,1,7.257312093512886,17.944313885862606,32.687422567967445,49.36826354616994,0.9601272358082078,0.7574791772994015,3.0195963215475463,40.648991222208565,25.108346538140793,92.44059449273352,19.992488768500863,16.674321852199775,27.845840664369586,-1.3620433708547575,-0.6838489004995763,50495.420480732675,1,High-Growth
Malaysia,1981,Southeast Asia,0,1,1,8.441392213536346,25.65021734072855,64.14612132830773,10.203661330963726,0.8701544831526321,0.5112486171352149,-0.09480916466813794,20.065079806851422,24.215851130910025,50.18900450985333,23.657631719383403,21.450014506365985,54.34022822063955,2.148296863786959,-0.09390356871304721,51106.50048485265,1,High-Growth
Malaysia,1982,Southeast Asia,0,1,1,5.461376202713655,32.42412527321349,52.50190364690697,15.073971079879541,4.708965845393204,0.568737869128417,2.97655205731197,40.312212495415956,23.566711001833973,10.0,13.677269575949648,28.606882491480114,50.48359877064138,1.2146667801329025,-0.14486675514609437,50752.91204333691,1,High-Growth
Malaysia,1983,Southeast Asia,0,1,1,3.960521500075899,6.95366935124202,55.17211630556092,37.87421434319707,0.3478944168256227,0.48127374368497466,-0.4430076678190378,43.04609271613107,17.872639406435585,63.92186805920364,29.184291182470552,2.584775024937146,43.865136097226134,-0.20937561331191326,1.4548261741466506,49756.79849039676,0,Low-Growth
Malaysia,1984,Southeast Asia,0,1,1,10.443436416550945,24.231994706129136,47.623282841373126,28.14472245249773,0.8725260643600576,0.7392175138903733,0.2177750951010735,39.9812127246578,16.926546674344195,30.946663787147553,33.51585105410338,21.416482802132382,47.24181233077577,1.1377767806686623,-1.4213499453185472,51476.14595456101,1,High-Growth
Malaysia,1985,Southeast Asia,0,1,1,-2.0255425612954694,21.327746614568795,56.980680379646074,21.69157300578513,0.43743653228297547,0.564977788895241,1.4856031864467314,21.329654647161476,8.022140844126614,68.16279055840151,22.162236675217112,23.820936200766887,44.53025558846898,0.6928152103009226,-0.28370672836473176,51220.23749259674,0,Low-Growth
Malaysia,1986,Southeast Asia,0,1,1,8.27172104053204,22.283758746672106,61.53118614329914,16.185055110028756,1.2938090465131316,0.4953339396870726,-0.09335840817531715,32.87200648977306,32.12331052278567,78.66217896832596,11.326035181976515,12.62260209122747,67.14298891324206,-1.135635904757829,0.5092953236420079,50341.964392331836,1,High-Growth
Malaysia,1987,Southeast Asia,0,1,1,8.286975112597387,34.146892241646626,52.218303848724375,13.634803909629,0.5043897084685734,0.31045371279728984,-1.143496023846862,35.09151089599029,21.975248507332893,21.87005430655692,11.467839537141947,31.152022870778683,51.40516940632089,-0.13774106038792705,0.780201721186075,50087.89885213993,1,High-Growth
Malaysia,1988,Southeast Asia,0,1,1,6.981979115958083,25.54657703951854,51.51575017504399,22.93767278543747,4.611893171935479,0.4040986751226844,2.4557164399705327,64.55979419712149,17.40113658801163,71.49076967137115,12.107883016734572,16.928529221835937,49.338950214773384,0.7985666731105902,1.1209365124062458,51484.814293469746,1,High-Growth
Malaysia,1989,Southeast Asia,0,1,1,7.021801236370926,22.261561252406807,60.825095739059215,16.913343008533978,0.41497759570436354,0.6888516860622886,2.008209448826445,16.729424853032814,11.007025129113813,52.56353599543806,8.0,21.510060379437846,62.694457428866976,0.32717055287779023,-1.1211340127579221,51415.06946943426,1,High-Growth
Malaysia,1990,Southeast Asia,0,1,1,10.713641840464854,29.084283027609892,52.420863857552526,18.494853114837575,1.0607383779975985,0.6120661865060406,1.458522912187436,55.58576400746048,38.76499329517152,14.998219139956532,17.377125093582197,16.400857051008,59.69707554171089,-0.5877379693198984,-1.443200793785794,51069.093499424285,1,High-Growth
Malaysia,1991,Southeast Asia,0,1,1,10.75617458969892,26.63838301825534,54.909691073311926,18.451925908432735,2.8296813256511095,0.5068701094978775,1.3657834750964244,36.409647772357005,10.657077541666318,41.79061851457994,24.64632657589469,24.329379424174626,54.725555543415595,0.1464756116533182,0.5233237827285886,50374.70482882595,1,High-Growth
Malaysia,1992,Southeast Asia,0,1,1,4.9142316406349416,27.220126871055122,53.84225425906248,18.937618869882392,0.2766705640327558,0.5893864898304505,5.2893255396531575,58.00180909398598,23.30517980762098,44.16978754484015,15.29268703833674,21.064019745632685,50.82301359077345,-1.8804355440630813,-1.5693895953746837,50481.55880553052,1,High-Growth
Malaysia,1993,Southeast Asia,0,1,1,5.558938871218645,36.82496980879587,32.21123855605077,30.963791635153356,1.5026909392067407,0.8820137611486653,1.6573431896101762,58.87263874201738,36.40997554615571,32.654889552454435,17.404113973247807,27.453553366660064,19.546135468335876,-0.31039680375596906,0.8810621873806654,51095.29477090612,1,High-Growth
Malaysia,1994,Southeast Asia,0,1,1,6.384444452510776,19.751222111954867,65.23106806278345,15.01770982526169,0.9946342927153391,0.7061123058189821,1.696001616813046,68.72575524385677,27.771298861378877,17.61853448332198,10.87468099934976,18.087812969458867,58.078439238226636,-0.4551717839537639,1.0156278839944708,50943.72969104446,1,High-Growth
Malaysia,1995,Southeast Asia,0,1,1,6.700886428356185,21.999128040451485,68.82222782567065,9.178644133877867,1.576095246466016,0.7685393599513133,3.2205994063918135,27.340567660918502,17.253318593180406,78.55518482213895,24.943467286386152,16.844751698098193,54.35574983520907,0.9559358223307622,1.1835491025816047,50292.668325743805,1,High-Growth
Malaysia,1996,Southeast Asia,0,1,1,2.7281009005594488,30.034885067431137,46.411170977239344,23.553943955329522,1.3585876399646986,0.5714795089743927,-1.0376323188884826,42.84148391501106,20.50585717210481,43.10400100258859,11.048380418043088,13.121346391281044,38.19113436996495,0.8976557716497436,1.2561974394136823,51493.856692069225,0,Low-Growth
Malaysia,1997,Southeast Asia,0,1,1,1.629666676683072,28.973076919839162,57.6212001391751,13.40572294098574,0.8003392104009949,0.3838905088643355,0.45973849813984,49.95466814571032,23.897745557043418,69.18268406506218,18.86552113369224,25.095226470005233,52.592587559426796,0.685619374218483,0.312865651490911,50957.868830023646,0,Low-Growth
Malaysia,1998,Southeast Asia,0,1,1,4.851015139720269,28.876731030714197,53.20970466677674,17.913564302509066,0.7616528366905075,0.8954082792026778,1.8181967072959049,41.86502219290263,27.06885428795335,15.84504155827706,11.511519715564276,25.041019050715857,52.01033132767379,-1.245051223503995,-0.38281748098675,50646.95808389017,1,High-Growth
Malaysia,1999,Southeast Asia,0,1,1,5.5987058572054265,30.652043708378024,49.77053384175551,19.577422449866475,1.0919238542298557,0.499552549466979,3.2042219265383385,61.68170850427377,14.346647167414876,67.98998744062229,17.578658276552247,22.76153634827616,48.04258697213893,-0.741498249912725,-0.34375651951011005,51035.73053209977,1,High-Growth
Malaysia,2000,Southeast Asia,0,1,1,5.654999833188253,39.95253202942609,40.948422408714286,19.099045561859626,3.3302505926080888,0.4097389748785608,1.3194382302060212,44.052531148107256,21.662884008536643,53.31494180065253,8.380698920315423,17.4601847581322,38.671280067413576,0.135428834719957,-0.42581799836655126,50171.42820743385,1,High-Growth
Malaysia,2001,Southeast Asia,0,1,1,8.986327475048393,27.22385952175138,39.83031331321922,32.9458271650294,0.08910433114230262,0.5130828878599474,2.769552856606551,56.427665017943085,5.854744705974145,42.483140988907934,20.779809061405384,19.965719287902882,34.19893002788648,-1.2244022070472718,0.5665409870816561,50700.76539999043,1,High-Growth
Malaysia,2002,Southeast Asia,0,1,1,-0.047999498518172756,32.84919772456283,45.35684664080063,21.79395563463654,3.4759699702470406,0.7903451922822776,1.9065097947364393,54.474026011235864,19.453710337885674,43.4144091220124,16.18638364750484,29.767070254094527,34.45420894102819,-1.0758938287242596,-1.1231950508753776,52072.82727383858,0,Low-Growth
